#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/ebseq.R /cluster/gjb_lab/pschofield/scratch/NOBACK//ebseq/ebseq_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//ebseq/ebseq_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//ebseq/ebseq_package_default.db
# Output created at: 15:34:23
GeneID	log2foldchange	significance	Snf2	WT	GeneName	Description	Chromosome	Start	End	Strand
YBR104W	-0.51	0	311.23	442.01	YMC2	Mitochondrial protein, putative inner membrane transporter with a role in oleate metabolism and glutamate biosynthesis; member of the mitochondrial carrier (MCF) family; has similarity with Ymc1p 	II	449667	450656	1
YBR105C	0.2	6.45e-09	916.52	800.64	VID24	Peripheral membrane protein located at Vid (vacuole import and degradation) vesicles; regulates fructose-1,6-bisphosphatase (FBPase) targeting to the vacuole; promotes proteasome-dependent catabolite degradation of FBPase 	II	450881	451969	-1
YBR106W	-0.06	0.973	6543.71	6818.48	PHO88	Probable membrane protein, involved in phosphate transport; pho88 pho86 double null mutant exhibits enhanced synthesis of repressible acid phosphatase at high inorganic phosphate concentrations 	II	452658	453224	1
YBR107C	0.02	0.984	265.49	262.5	IML3	Protein with a role in kinetochore function, localizes to the outer kinetochore in a Ctf19p-dependent manner, interacts with Chl4p and Ctf19p 	II	453793	454530	-1
YBR108W	-0.08	0.873	856.91	904.82	AIM3	Protein interacting with Rvs167p; null mutant is viable and displays elevated frequency of mitochondrial genome loss 	II	454822	457665	1
YBR109C	0.25	0	2718.36	2279.63	CMD1	Calmodulin; Ca++ binding protein that regulates Ca++ independent processes (mitosis, bud growth, actin organization, endocytosis, etc.) and Ca++ dependent processes (stress-activated pathways), targets include Nuf1p, Myo2p and calcineurin 	II	457919	458362	-1
YBR109W-A	-1.42	0	8.33	22.33	YBR109W-A	Putative protein of unknown function; questionable ORF from MIPS 	II	458608	458832	1
YBR110W	0.05	0.7	734.92	708.13	ALG1	Mannosyltransferase, involved in asparagine-linked glycosylation in the endoplasmic reticulum (ER); essential for viability, mutation is functionally complemented by human ortholog 	II	458872	460221	1
YBR111C	0.27	6.43e-12	1933.05	1603.43	YSA1	Nudix hydrolase family member with ADP-ribose pyrophosphatase activity; shown to metabolize O-acetyl-ADP-ribose to AMP and acetylated ribose 5'-phosphate 	II	461178	461873	-1
YBR111W-A	0.41	1.11e-15	309.96	233.48	SUS1	Component of both the SAGA histone acetylase and TREX-2 complexes; interacts with RNA polymerase II; involved in mRNA export coupled transcription activation and elongation; involved in post-transcriptional tethering of active genes to the nuclear p /.../ry and to non-nascent mRNP 	II	462139	462579	1
YBR112C	-0.43	0	2033.25	2743.54	CYC8	General transcriptional co-repressor, acts together with Tup1p; also acts as part of a transcriptional co-activator complex that recruits the SWI/SNF and SAGA complexes to promoters; can form the prion [OCT+] 	II	462870	465770	-1
YBR113W	-0.98	0	13.16	26.03	YBR113W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene CYC8 	II	465566	466048	1
YBR114W	0.18	6.95e-06	696.93	616.13	RAD16	Protein that recognizes and binds damaged DNA in an ATP-dependent manner (with Rad7p) during nucleotide excision repair; subunit of Nucleotide Excision Repair Factor 4 (NEF4) and the Elongin-Cullin-Socs (ECS) ligase complex 	II	467248	469620	1
YBR115C	-0.4	0	1094.28	1442.18	LYS2	Alpha aminoadipate reductase, catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde, which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p 	II	469748	473926	-1
YBR116C	0.35	0.705	3.95	3.1	YBR116C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene TKL2 	II	474199	474726	-1
YBR117C	-0.38	2.81e-14	104.3	135.8	TKL2	Transketolase, similar to Tkl1p; catalyzes conversion of xylulose-5-phosphate and ribose-5-phosphate to sedoheptulose-7-phosphate and glyceraldehyde-3-phosphate in the pentose phosphate pathway; needed for synthesis of aromatic amino acids 	II	474392	476437	-1
YBR118W	-0.48	0	115895.08	161598.23	TEF2	Translational elongation factor EF-1 alpha; also encoded by TEF1; functions in the binding reaction of aminoacyl-tRNA (AA-tRNA) to ribosomes; may also have a role in tRNA re-export from the nucleus 	II	477671	479047	1
YBR119W	-0.04	0.907	300.28	308.88	MUD1	U1 snRNP A protein, homolog of human U1-A; involved in nuclear mRNA splicing 	II	479338	480323	1
YBR120C	-0.13	0.638	166.94	182.08	CBP6	Mitochondrial protein required for translation of the COB mRNA; forms a complex with Cbp3p that binds to mt ribosomes near the polypeptide tunnel exit and promotes efficient translation of the COB mRNA; Cbp3p-Cbp6p complex also interacts with newly  /.../sized cytochrome b (Cobp) and Cbp4p to promote assembly of Cobp into the cytochrome bc1 complex 	II	480435	480923	-1
YBR121C	-0.48	0	3915.35	5479.41	GRS1	Cytoplasmic and mitochondrial glycyl-tRNA synthase that ligates glycine to the cognate anticodon bearing tRNA; transcription termination factor that may interact with the 3'-end of pre-mRNA to promote 3'-end formation 	II	481364	483367	-1
YBR122C	0.02	0.969	498.87	492.61	MRPL36	Mitochondrial ribosomal protein of the large subunit; overproduction suppresses mutations in the COX2 leader peptide-encoding region 	II	483970	484503	-1
YBR123C	0.14	0.00106	529.53	481.52	TFC1	One of six subunits of the RNA polymerase III transcription initiation factor complex (TFIIIC); part of the TauA globular domain of TFIIIC that binds DNA at the BoxA promoter sites of tRNA and similar genes; human homolog is TFIIIC-63 	II	484742	486691	-1
YBR124W	0.51	1	1.55	1.09	YBR124W	Putative protein of unknown function 	II	486507	486866	1
YBR125C	-0.22	1.11e-16	540.88	631.07	PTC4	Cytoplasmic type 2C protein phosphatase (PP2C); identified as a high-copy number suppressor of cnb1 mpk1 synthetic lethality; overexpression decreases high-osmolarity induced Hog1p phosphorylation and kinase activity 	II	487199	488380	-1
YBR126C	-0.31	9.8e-05	8036.17	9932.72	TPS1	Synthase subunit of trehalose-6-phosphate synthase/phosphatase complex, which synthesizes the storage carbohydrate trehalose; also found in a monomeric form; expression is induced by the stress response and repressed by the Ras-cAMP pathway 	II	488905	490392	-1
YBR126W-A	-0.14	0.943	629.03	695.03	YBR126W-A	Dubious ORF unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the dubious ORF YBR126W-B; identified by gene-trapping, microarray analysis, and genome-wide homology searches 	II	490850	491056	1
YBR126W-B	0.16	0.313	88.33	78.79	YBR126W-B	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the dubious ORF YBR126W-A; Identified by SAGE 	II	490927	491070	1
YBR127C	-0.2	1.77e-10	5275.82	6052.69	VMA2	Subunit B of the eight-subunit V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm 	II	491269	492822	-1
YBR128C	0.09	0.53	146.77	137.81	ATG14	Autophagy-specific subunit of phosphatidylinositol 3-kinase complex I (with Vps34/15/30p); Atg14p targets complex I to the phagophore assembly site (PAS); required for localizing additional ATG proteins to the PAS; homolog of human Barkor 	II	493081	494115	-1
YBR129C	0.08	0.318	421.65	399.53	OPY1	Protein of unknown function, overproduction blocks cell cycle arrest in the presence of mating pheromone; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	II	494353	495339	-1
YBR130C	-0.11	0.144	657.15	709.63	SHE3	Protein that acts as an adaptor between Myo4p and the She2p-mRNA complex; part of the mRNA localization machinery that restricts accumulation of certain proteins to the bud; also required for cortical ER inheritance 	II	495592	496869	-1
YBR131W	-0.07	0.827	135.6	141.92	CCZ1	Protein involved in vacuolar assembly, essential for autophagy and the cytoplasm-to-vacuole pathway 	II	497163	499277	1
YBR132C	0.1	0.386	623.31	579.76	AGP2	High affinity polyamine permease, preferentially uses spermidine over putrescine; expression is down-regulated by osmotic stress; plasma membrane carnitine transporter, also functions as a low-affinity amino acid permease 	II	499652	501442	-1
YBR133C	-0.19	8.88e-16	544.27	620.98	HSL7	Protein arginine N-methyltransferase that exhibits septin and Hsl1p-dependent bud neck localization and periodic Hsl1p-dependent phosphorylation; required along with Hsl1p for bud neck recruitment, phosphorylation, and degradation of Swe1p 	II	501804	504287	-1
YBR134W	-0.35	0.453	4.15	5.31	YBR134W	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	II	504243	504644	1
YBR135W	-0.06	0.948	514.53	535.59	CKS1	Cyclin-dependent protein kinase regulatory subunit and adaptor; modulates proteolysis of M-phase targets through interactions with the proteasome; role in transcriptional regulation, recruiting proteasomal subunits to target gene promoters 	II	504854	505306	1
YBR136W	0.18	1.48e-11	386.32	340.67	MEC1	Genome integrity checkpoint protein and PI kinase superfamily member; signal transducer required for cell cycle arrest and transcriptional responses prompted by damaged or unreplicated DNA; monitors and participates in meiotic recombination 	II	505668	512774	1
YBR137W	0.15	0.0361	282.27	254.78	YBR137W	Protein of unknown function; localized to the cytoplasm; binds to Replication Protein A (RPA); also interacts with Sgt2p; YBR137W is not an essential gene 	II	513044	513583	1
YBR138C	0.22	0.00319	249.73	214.82	YBR138C	Cytoplasmic protein of unknown function, potentially phosphorylated by Cdc28p; YBR138C is not an essential gene 	II	513762	515336	-1
YBR139W	0.06	0.941	1611.82	1546.88	YBR139W	Putative serine type carboxypeptidase with a role in phytochelatin synthesis; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; expression induced by nitrogen limitation in a GLN3, GAT1-independent manner 	II	515664	517190	1
YBR140C	-0.12	0.00328	1086.39	1179.83	IRA1	GTPase-activating protein that negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form, required for reducing cAMP levels under nutrient limiting conditions, mediates membrane association of adenylate cyclase 	II	517350	526628	-1
YBR141C	0.02	0.966	120.23	118.44	YBR141C	Putative S-adenosylmethionine-dependent methyltransferase; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus; YBR141C is not an essential gene 	II	527025	528038	-1
YBR142W	-0.96	0	271.3	526.96	MAK5	Essential nucleolar protein, putative DEAD-box RNA helicase required for maintenance of M1 dsRNA virus; involved in biogenesis of large (60S) ribosomal subunits 	II	528317	530638	1
YBR143C	-0.56	0	2356.03	3474.2	SUP45	Polypeptide release factor (eRF1) in translation termination; mutant form acts as a recessive omnipotent suppressor; methylated by Mtq2p-Trm112p in ternary complex eRF1-eRF3-GTP; mutation of methylation site confers resistance to zymocin 	II	530869	532182	-1
YBR144C	-0.02	0.946	5.59	5.65	YBR144C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; YBR144C is not an essential gene 	II	533235	533549	-1
YBR145W	-0.34	0.209	1550.37	1958.92	ADH5	Alcohol dehydrogenase isoenzyme V; involved in ethanol production 	II	533762	534817	1
YBR146W	-0.48	0	644.7	901.74	MRPS9	Mitochondrial ribosomal protein of the small subunit 	II	535260	536096	1
YBR147W	0.61	2.82e-07	224.41	146.63	RTC2	Protein of unknown function; mutant produces large lipid droplets, is resistant to fluconazole, has decreased levels of rDNA transcription, growth defects on minimal media, and suppresses cdc13-1; detected in highly purified mitochondria; similar to /.../rotein coupled receptor from S. pombe 	II	536575	537465	1
YBR148W	0.92	0	96.13	50.93	YSW1	Protein required for normal prospore membrane formation; interacts with Gip1p, which is the meiosis-specific regulatory subunit of the Glc7p protein phosphatase; expressed specifically in spores and localizes to the prospore membrane 	II	537876	539705	1
YBR149W	-0.18	0.213	2900.6	3291.37	ARA1	NADP+ dependent arabinose dehydrogenase, involved in carbohydrate metabolism; purified as homodimer; naturally occurs with a N-terminus degradation product 	II	539987	541021	1
YBR150C	0.26	0	704.47	589	TBS1	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	II	541209	544493	-1
YBR151W	-0.29	0	1275.79	1556.65	APD1	Protein of unknown function, required for normal localization of actin patches and for normal tolerance of sodium ions and hydrogen peroxide; localizes to both cytoplasm and nucleus 	II	545028	545978	1
YBR152W	-0.12	0.169	136.17	147.98	SPP381	mRNA splicing factor, component of U4/U6.U5 tri-snRNP; interacts genetically and physically with Prp38p 	II	546376	547251	1
YBR153W	0.07	0.891	358.44	342.21	RIB7	Diaminohydroxyphoshoribosylaminopyrimidine deaminase; catalyzes the second step of the riboflavin biosynthesis pathway 	II	547460	548194	1
YBR154C	-0.52	4.44e-16	598.88	857.15	RPB5	RNA polymerase subunit ABC27, common to RNA polymerases I, II, and III; contacts DNA and affects transactivation 	II	548362	549009	-1
YBR155W	-0.19	0.0524	496.44	567.6	CNS1	TPR-containing co-chaperone; binds both Hsp82p (Hsp90) and Ssa1p (Hsp70) and stimulates the ATPase activity of SSA1, ts mutants reduce Hsp82p function while over expression suppresses the phenotypes of an HSP82 ts allele and a cpr7 deletion 	II	549771	550928	1
YBR156C	0.4	0	229.36	173.57	SLI15	Subunit of the conserved chromosomal passenger complex (CPC; Ipl1p-Sli15p-Bir1p-Nbl1p), which regulates kinetochore-microtubule attachments, activation of the spindle tension checkpoint, and mitotic spindle disassembly 	II	551104	553200	-1
YBR157C	-0.44	0	245.81	333.64	ICS2	Protein of unknown function; null mutation does not confer any obvious defects in growth, spore germination, viability, or carbohydrate utilization 	II	553543	554310	-1
YBR158W	-0.66	0	1118.38	1766.64	AMN1	Protein required for daughter cell separation, multiple mitotic checkpoints, and chromosome stability; contains 12 degenerate leucine-rich repeat motifs; expression is induced by the Mitotic Exit Network (MEN) 	II	556549	558198	1
YBR159W	0.12	2.27e-09	1894.2	1747.19	IFA38	Microsomal beta-keto-reductase; contains oleate response element (ORE) sequence in the promoter region; mutants exhibit reduced VLCFA synthesis, accumulate high levels of dihydrosphingosine, phytosphingosine and medium-chain ceramides 	II	558685	559728	1
YBR160W	0.18	2.54e-09	795.04	703.96	CDC28	Catalytic subunit of the main cell cycle cyclin-dependent kinase (CDK); alternately associates with G1 cyclins (CLNs) and G2/M cyclins (CLBs) which direct the CDK to specific substrates 	II	560078	560974	1
