#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/edgeR.R /cluster/gjb_lab/pschofield/scratch/NOBACK//edgeR/edgeR_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//edgeR/edgeR_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//edgeR/edgeR_package_default.db
# Output created at: 07:06:59
GeneID	log2foldchange	significance	Snf2	WT	GeneName	Description	Chromosome	Start	End	Strand
YGL073W	-0.25	1.45e-20	132.67	111.64	HSF1	Trimeric heat shock transcription factor, activates multiple genes in response to stresses that include hyperthermia; recognizes variable heat shock elements (HSEs) consisting of inverted NGAAN repeats; posttranslationally regulated 	VII	368753	371254	1
YGL074C	0.16	0.101	1.79	2	YGL074C	Dubious open reading frame unlikely to encode a functional protein; overlaps 5' end of essential HSF1 gene encoding heat shock transcription factor 	VII	368596	368922	-1
YGL075C	-0.22	9.93e-10	19.95	17.08	MPS2	Essential membrane protein localized at the nuclear envelope and spindle pole body (SPB), required for insertion of the newly duplicated SPB into the nuclear envelope; potentially phosphorylated by Cdc28p 	VII	366925	368088	-1
YGL076C	0.36	3.21e-16	1542.6	1976.53	RPL7A	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl7Bp and has similarity to E. coli L30 and rat L7 ribosomal proteins; contains a conserved C-terminal Nucleic acid Binding Domain (NDB2) 	VII	364335	365996	-1
YGL077C	0.3	2.18e-13	171.98	212.48	HNM1	Choline/ethanolamine transporter; involved in the uptake of nitrogen mustard and the uptake of glycine betaine during hypersaline stress; co-regulated with phospholipid biosynthetic genes and negatively regulated by choline and myo-inositol 	VII	362225	363916	-1
YGL078C	0.94	8.56e-37	108.53	207.54	DBP3	Putative ATP-dependent RNA helicase of the DEAD-box family involved in ribosomal biogenesis 	VII	360288	361859	-1
YGL079W	-0.06	0.0792	25.75	24.65	KXD1	Putative protein of unknown function; likely member of BLOC complex involved in endosomal cargo sorting; null mutant is sensitive to drug inducing secretion of vacuolar cargo; GFP-fusion protein localizes to the endosome 	VII	359444	360100	1
YGL080W	-0.28	4.8e-09	83.14	68.7	FMP37	Putative protein of unknown function; highly conserved across species and orthologous to human gene BRP44L; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	VII	358636	359028	1
YGL081W	-0.52	2.09e-24	9.84	6.9	YGL081W	Putative protein of unknown function; non-essential gene; interacts genetically with CHS5, a gene involved in chitin biosynthesis 	VII	357377	358339	1
YGL082W	-0.02	0.385	114.11	112.66	YGL082W	Putative protein of unknown function; predicted prenylation/proteolysis target of Afc1p and Rce1p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YGL082W is not an essential gene 	VII	355827	356972	1
YGL083W	0.31	4.77e-28	47.02	58.4	SCY1	Putative kinase, suppressor of GTPase mutant, similar to bovine rhodopsin kinase 	VII	353058	355472	1
YGL084C	-0.16	3.11e-07	96.86	86.61	GUP1	Plasma membrane protein involved in remodeling GPI anchors; member of the MBOAT family of putative membrane-bound O-acyltransferases; proposed to be involved in glycerol transport 	VII	350616	352298	-1
YGL085W	-0.24	1.51e-11	29.51	25.04	LCL3	Putative protein of unknown function; mutant has long chronological lifespan; has homology to Staphylococcus aureus nuclease; GFP-fusion protein localizes to mitochondria; is induced in response to the DNA-damaging agent MMS 	VII	349616	350440	1
YGL086W	-0.04	0.481	72.23	70.08	MAD1	Coiled-coil protein involved in the spindle-assembly checkpoint; phosphorylated by Mps1p upon checkpoint activation which leads to inhibition of the activity of the anaphase promoting complex; forms a complex with Mad2p 	VII	347119	349368	1
YGL087C	-0.39	2.52e-19	58.42	44.69	MMS2	Ubiquitin-conjugating enzyme variant involved in error-free postreplication repair; forms a heteromeric complex with Ubc13p, an active ubiquitin-conjugating enzyme; cooperates with chromatin-associated RING finger proteins, Rad18p and Rad5p 	VII	346406	346904	-1
YGL088W	-0.11	0.99	0.03	0.03	YGL088W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps snR10, a snoRNA required for preRNA processing 	VII	345836	346201	1
YGL089C	-0.52	4.08e-35	14.05	9.79	MF(ALPHA)2	Mating pheromone alpha-factor, made by alpha cells; interacts with mating type a cells to induce cell cycle arrest and other responses leading to mating; also encoded by MF(ALPHA)1, which is more highly expressed than MF(ALPHA)2 	VII	344791	345153	-1
YGL090W	-0.26	6.37e-15	29.55	24.66	LIF1	Component of the DNA ligase IV complex that mediates nonhomologous end joining in DNA double-strand break repair; physically interacts with Dnl4p and Nej1p; homologous to mammalian XRCC4 protein 	VII	343319	344584	1
YGL091C	-0.15	3.95e-08	48.02	43.51	NBP35	Essential iron-sulfur cluster binding protein localized in the cytoplasm; forms a complex with Cfd1p that is involved in iron-sulfur protein assembly in the cytosol; similar to P-loop NTPases 	VII	342056	343042	-1
YGL092W	0.29	6.19e-12	109.37	133.76	NUP145	Essential nucleoporin, subunit of the Nup84p subcomplex; catalyzes its own cleavage in vivo to generate a C-terminal fragment that assembles into the Nup84p subcomplex of the nuclear pore complex, and an N-terminal fragment of unknown function that  /.../ologous to Nup100p; the Nup84 subcomplex has a role in transcription elongation 	VII	337906	341859	1
YGL093W	-0.13	8.87e-07	75.75	68.99	SPC105	Subunit of a kinetochore-microtubule binding complex with Kre28p that bridges centromeric heterochromatin and kinetochore MAPs and motors; required for sister chromatid bi-orientation and kinetochore binding of SAC components 	VII	334886	337639	1
YGL094C	0.13	1.85e-07	79.37	87	PAN2	Essential subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex, which acts to control poly(A) tail length and regulate the stoichiometry and activity of postreplication repair complexes 	VII	331118	334465	-1
YGL095C	-0.09	0.00269	91.5	85.94	VPS45	Protein of the Sec1p/Munc-18 family, essential for vacuolar protein sorting; required for the function of Pep12p and the early endosome/late Golgi SNARE Tlg2p; essential for fusion of Golgi-derived vesicles with the prevacuolar compartment 	VII	328874	330607	-1
YGL096W	0.82	7.76e-66	13.98	24.69	TOS8	Homeodomain-containing protein and putative transcription factor found associated with chromatin; target of SBF transcription factor; induced during meiosis and under cell-damaging conditions; similar to Cup9p transcription factor 	VII	325331	326161	1
YGL097W	0.07	0.0951	156.15	163.5	SRM1	Nucleotide exchange factor for Gsp1p, localizes to the nucleus, required for nucleocytoplasmic trafficking of macromolecules; suppressor of the pheromone response pathway; potentially phosphorylated by Cdc28p 	VII	321782	323230	1
YGL098W	-0.12	0.000294	45.25	41.65	USE1	Essential SNARE protein localized to the ER, involved in retrograde traffic from the Golgi to the ER; forms a complex with the SNAREs Sec22p, Sec20p and Ufe1p 	VII	317342	318079	1
YGL099W	0.48	1.03e-14	81.46	113.22	LSG1	Putative GTPase involved in 60S ribosomal subunit biogenesis; required for the release of Nmd3p from 60S subunits in the cytoplasm 	VII	314631	316553	1
YGL100W	-0.03	0.301	101.22	99.13	SEH1	Nuclear pore protein of the conserved Nup84p complex (Nup84p, Nup85p, Nup120p, Nup145p, and Seh1p); part of the SEA (Seh1-associated) complex, a coatamer-related complex that associates dynamically with the vacuole; homologous to Sec13p; the Nup84 s /.../lex has a role in transcription elongation 	VII	313234	314283	1
YGL101W	0.36	1.28e-24	32.14	41.14	YGL101W	Putative protein of unknown function; non-essential gene with similarity to YBR242W; interacts with the DNA helicase Hpr5p 	VII	312193	312840	1
YGL102C	0.04	0.782	7.36	7.53	YGL102C	Dubious open reading frame unlikely to encode a functional protein; overlaps 3' end of essential RPL28 gene encoding a large subunit ribosomal protein 	VII	311505	311933	-1
YGL103W	0.41	0.000103	49.38	65.72	RPL28	Ribosomal protein of the large (60S) ribosomal subunit, has similarity to E. coli L15 and rat L27a ribosomal proteins; may have peptidyl transferase activity; can mutate to cycloheximide resistance 	VII	310967	311927	1
YGL104C	-0.13	0.0119	44.24	40.51	VPS73	Mitochondrial protein; mutation affects vacuolar protein sorting; putative transporter; member of the sugar porter family 	VII	308713	310173	-1
YGL105W	0.02	0.545	575.44	581.77	ARC1	Protein that binds tRNA and methionyl- and glutamyl-tRNA synthetases (Mes1p and Gus1p), delivering tRNA to them, stimulating catalysis, and ensuring their localization to the cytoplasm; also binds quadruplex nucleic acids 	VII	307437	308567	1
YGL106W	-0.06	0.22	258.77	247.82	MLC1	Essential light chain for Myo1p, light chain for Myo2p; stabilizes Myo2p by binding to the neck region; interacts with Myo1p, Iqg1p, and Myo2p to coordinate formation and contraction of the actomyosin ring with targeted membrane deposition 	VII	306560	307009	1
YGL107C	0.18	1.13e-11	51.85	58.61	RMD9	Mitochondrial protein required for respiratory growth; mutant phenotype and genetic interactions suggest a role in delivering mt mRNAs to ribosomes; located on matrix face of the inner membrane and loosely associated with mitoribosomes 	VII	304333	306273	-1
YGL108C	0.16	0.00271	10.53	11.76	YGL108C	Protein of unknown function, predicted to be palmitoylated; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery 	VII	303649	304071	-1
YGL109W	-0.01	0.923	3.17	3.14	YGL109W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps the uncharacterized gene YGL108C 	VII	303513	303836	1
YGL110C	-0.28	5.13e-10	69.56	57.23	CUE3	Protein of unknown function; has a CUE domain that binds ubiquitin, which may facilitate intramolecular monoubiquitination 	VII	301537	303411	-1
YGL111W	0.4	6.27e-12	58.47	76.83	NSA1	Constituent of 66S pre-ribosomal particles, involved in 60S ribosomal subunit biogenesis 	VII	299978	301369	1
YGL112C	0.2	4.95e-10	72.11	82.91	TAF6	Subunit (60 kDa) of TFIID and SAGA complexes, involved in transcription initiation of RNA polymerase II and in chromatin modification, similar to histone H4 	VII	298178	299728	-1
YGL113W	-0.07	0.122	28.82	27.39	SLD3	Protein involved in the initiation of DNA replication, required for proper assembly of replication proteins at the origins of replication; interacts with Cdc45p 	VII	295932	297938	1
YGL114W	-0.16	3.84e-14	92.39	82.45	YGL114W	Putative protein of unknown function; predicted member of the oligopeptide transporter (OPT) family of membrane transporters 	VII	293460	295637	1
YGL115W	0.35	3.62e-38	91.52	116.61	SNF4	Activating gamma subunit of the AMP-activated Snf1p kinase complex (contains Snf1p and a Sip1p/Sip2p/Gal83p family member); activates glucose-repressed genes, represses glucose-induced genes; role in sporulation, and peroxisome biogenesis 	VII	292033	293001	1
YGL116W	-0.13	0.00122	55.76	51.03	CDC20	Cell-cycle regulated activator of anaphase-promoting complex/cyclosome (APC/C), which is required for metaphase/anaphase transition; directs ubiquitination of mitotic cyclins, Pds1p, and other anaphase inhibitors; potential Cdc28p substrate 	VII	289809	291641	1
YGL117W	-0.2	0.0203	63.58	55.2	YGL117W	Putative protein of unknown function 	VII	288512	289309	1
YGL118C	-0.28	0.0345	1.17	0.97	YGL118C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	VII	288014	288451	-1
YGL119W	0.09	0.00653	39.86	42.22	COQ8	Protein required for ubiquinone (coenzyme Q) biosynthesis and for respiratory growth; exhibits genetic interaction with COQ9, suggesting a common function; similar to prokaryotic proteins involved in early steps of ubiquinone biosynthesis 	VII	284442	285947	1
YGL120C	0.94	2.31e-47	96.57	185.55	PRP43	RNA helicase in the DEAH-box family, functions in both RNA polymerase I and polymerase II transcript metabolism, involved in release of the lariat-intron from the spliceosome 	VII	281634	283937	-1
YGL121C	0.62	1.31e-09	7.18	11.09	GPG1	Proposed gamma subunit of the heterotrimeric G protein that interacts with the receptor Gpr1p; involved in regulation of pseudohyphal growth; requires Gpb1p or Gpb2p to interact with Gpa2p; overproduction causes prion curing 	VII	280777	281157	-1
YGL122C	0.41	3.87e-24	236.35	314.62	NAB2	Nuclear polyadenylated RNA-binding protein required for nuclear mRNA export and poly(A) tail length control; binds nuclear pore protein Mlp1p; autoregulates mRNA levels; related to human hnRNPs; nuclear localization sequence binds Kap104p 	VII	278946	280523	-1
YGL123W	0.41	1.04e-25	1935.09	2574.92	RPS2	Protein component of the small (40S) subunit, essential for control of translational accuracy; phosphorylation by C-terminal domain kinase I (CTDK-I) enhances translational accuracy; methylated on one or more arginine residues by Hmt1p 	VII	277617	278381	1
YGL124C	-0.22	4.93e-13	47.62	40.85	MON1	Protein required for fusion of cvt-vesicles and autophagosomes with the vacuole; associates, as a complex with Ccz1p, with a perivacuolar compartment; potential Cdc28p substrate 	VII	274780	276714	-1
YGL125W	-0.13	0.0747	92.34	84.39	MET13	Major isozyme of methylenetetrahydrofolate reductase, catalyzes the reduction of 5,10-methylenetetrahydrofolate to 5-methyltetrahydrofolate in the methionine biosynthesis pathway 	VII	272520	274322	1
YGL126W	-0.4	2.82e-05	271.06	204.89	SCS3	Protein required for inositol prototrophy, identified as an ortholog of the FIT family of proteins involved in triglyceride droplet biosynthesis; disputed role in the synthesis of inositol phospholipids from inositol 	VII	270997	272139	1
YGL127C	-0.46	4.6e-17	53.8	39.13	SOH1	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; involved in telomere maintenance; conserved with other metazoan MED31 subunits 	VII	270392	270775	-1
YGL128C	-0.15	0.00533	27.94	25.22	CWC23	Component of a complex containing Cef1p, putatively involved in pre-mRNA splicing; has similarity to E. coli DnaJ and other DnaJ-like proteins and to S. pombe Cwf23p 	VII	269293	270144	-1
YGL129C	0.18	5.74e-12	53.63	60.77	RSM23	Mitochondrial ribosomal protein of the small subunit, has similarity to mammalian apoptosis mediator proteins; null mutation prevents induction of apoptosis by overproduction of metacaspase Mca1p 	VII	267723	269075	-1
YGL130W	-0.23	2.59e-24	77.76	66.22	CEG1	Alpha (guanylyltransferase) subunit of the mRNA capping enzyme, a heterodimer (the other subunit is CET1, an RNA 5'-triphosphatase) involved in adding the 5' cap to mRNA; the mammalian enzyme is a single bifunctional polypeptide 	VII	266145	267524	1
YGL131C	0.63	2.34e-65	27.07	41.9	SNT2	DNA binding protein with similarity to the S. pombe Snt2 protein; computational analysis suggests a role in regulation of expression of genes encoding amine transporters 	VII	261648	265859	-1
YGL132W	-0.02	0.907	0.91	0.89	YGL132W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps the verified gene SNT2/YGL131C 	VII	261580	261915	1
