#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/deseq2.R /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq2/deseq2_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq2/deseq2_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//deseq2/deseq2_package_default.db
# Output created at: 07:04:09
GeneID	log2foldchange	significance	WT	Snf2	GeneName	Description	Chromosome	Start	End	Strand
YDL122W	-0.2	1.29e-05	1523.51	1330.94	UBP1	Ubiquitin-specific protease that removes ubiquitin from ubiquitinated proteins; cleaves at the C terminus of ubiquitin fusions irrespective of their size; capable of cleaving polyubiquitin chains 	IV	242552	244981	1
YDL123W	-0.03	0.417	458.59	451.29	SNA4	Protein of unknown function, localized to the vacuolar outer membrane; predicted to be palmitoylated 	IV	241418	241840	1
YDL124W	-0.71	2.06e-27	3344.55	2038.22	YDL124W	NADPH-dependent alpha-keto amide reductase; reduces aromatic alpha-keto amides, aliphatic alpha-keto esters, and aromatic alpha-keto esters; member of the aldo-keto reductase (AKR) family 	IV	240259	241197	1
YDL125C	0.02	0.737	2717.48	2758.36	HNT1	Adenosine 5'-monophosphoramidase; interacts physically and genetically with Kin28p, a CDK and TFIIK subunit, and genetically with CAK1; member of the histidine triad (HIT) superfamily of nucleotide-binding proteins and similar to Hint 	IV	239019	239606	-1
YDL126C	0	0.976	11351.1	11362.62	CDC48	ATPase involved in ubiquitin-mediated protein degradation; Cdc48p-Npl4p-Ufd1p complex participates in ER-associated degradation (ERAD) while Cdc48p-Npl4p-Vms1p complex participates in mitochondria-associated degradation (MAD); along with Npl4-Ufd1 c /.../, important for maintaining the cell wall integrity during heat stress to allow G1 progression; controls the proteasome-mediated degradation of Sec23p; mediates UV-induced degradation of ubiquitinated chromatin-bound Rpb1p 	IV	236157	238664	-1
YDL127W	0.65	2.59e-67	166.64	262.35	PCL2	Cyclin, interacts with cyclin-dependent kinase Pho85p; member of the Pcl1,2-like subfamily, involved in the regulation of polarized growth and morphogenesis and progression through the cell cycle; localizes to sites of polarized cell growth 	IV	234927	235853	1
YDL128W	-0.04	0.0751	1499.88	1458.72	VCX1	Vacuolar membrane antiporter with Ca2+/H+ and K+/H+ exchange activity, involved in control of cytosolic Ca2+ and K+ concentrations; has similarity to sodium/calcium exchangers, including the bovine Na+/Ca2+,K+ antiporter 	IV	232652	233887	1
YDL129W	-0.45	1e-17	103.67	75.92	YDL129W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus; YDL129W is not an essential gene 	IV	231024	231899	1
YDL130W	-0.22	5.89e-05	11659.02	10037.54	RPP1B	Ribosomal protein P1 beta, component of the ribosomal stalk, which is involved in interaction of translational elongation factors with ribosome; accumulation is regulated by phosphorylation and interaction with the P2 stalk component 	IV	229906	230527	1
YDL130W-A	0.2	0.0211	461.96	530.48	STF1	Protein involved in regulation of the mitochondrial F1F0-ATP synthase; Stf1p and Stf2p may act as stabilizing factors that enhance inhibitory action of the Inh1p protein 	IV	229171	229431	1
YDL131W	-0.2	1.52e-08	2363.1	2056.58	LYS21	Homocitrate synthase isozyme, catalyzes the condensation of acetyl-CoA and alpha-ketoglutarate to form homocitrate, which is the first step in the lysine biosynthesis pathway; highly similar to the other isozyme, Lys20p 	IV	227393	228715	1
YDL132W	0.15	2.38e-10	1666.13	1850.32	CDC53	Cullin, structural protein of SCF complexes (which also contain Skp1p, Cdc34p, Hrt1p and an F-box protein) involved in ubiquitination; SCF promotes the G1-S transition by targeting G1 cyclins and the Cln-CDK inhibitor Sic1p for degradation 	IV	224304	226751	1
YDL133C-A	0.08	0.228	6891.02	7297.35	RPL41B	Ribosomal protein L47 of the large (60S) ribosomal subunit, identical to Rpl41Ap and has similarity to rat L41 ribosomal protein; comprised of only 25 amino acids; rpl41a rpl41b double null mutant is viable 	IV	221724	221801	-1
YDL133W	0.31	3.12e-54	573.11	713.88	SRF1	Regulator of phospholipase D (Spo14p); interacts with Spo14p and regulates its catalytic activity; capable of buffering the toxicity of C16:0 platelet activating factor, a lipid that accumulates intraneuronally in Alzheimer's patients 	IV	222427	223740	1
YDL134C	-0.1	0.0129	1970.56	1841.57	PPH21	Catalytic subunit of protein phosphatase 2A (PP2A), functionally redundant with Pph22p; methylated at C terminus; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis 	IV	219662	220771	-1
YDL135C	0.27	1.6e-12	606.86	733.88	RDI1	Rho GDP dissociation inhibitor involved in the localization and regulation of Cdc42p and Rho1p 	IV	218680	219288	-1
YDL136W	-0.4	1.28e-31	9525.29	7232.71	RPL35B	Protein component of the large (60S) ribosomal subunit, identical to Rpl35Ap and has similarity to rat L35 ribosomal protein 	IV	217600	218367	1
YDL137W	0.54	8.16e-51	3032.39	4402.74	ARF2	ADP-ribosylation factor, GTPase of the Ras superfamily involved in regulation of coated formation vesicles in intracellular trafficking within the Golgi; functionally interchangeable with Arf1p 	IV	216529	217074	1
YDL138W	0.14	0.000232	498.86	550.13	RGT2	Plasma membrane high glucose sensor that regulates glucose transport; contains 12 predicted transmembrane segments and a long C-terminal tail required for induction of hexose transporters; highly similar to Snf3p 	IV	213351	215642	1
YDL139C	0.31	4.65e-17	211.01	260.73	SCM3	Nonhistone component of centromeric chromatin that binds stoichiometrically to CenH3-H4 histones, required for kinetochore assembly; required for G2/M progression and localization of Cse4p; may protect Cse4p from ubiquitylation 	IV	211375	212046	-1
YDL140C	-0.27	4.16e-06	5085.83	4209.9	RPO21	RNA polymerase II largest subunit B220, part of central core; phosphorylation of C-terminal heptapeptide repeat domain regulates association with transcription and splicing factors; similar to bacterial beta-prime 	IV	205360	210561	-1
YDL141W	-0.03	0.198	539.05	527.69	BPL1	Biotin:apoprotein ligase, covalently modifies proteins with the addition of biotin, required for acetyl-CoA carboxylase (Acc1p) holoenzyme formation 	IV	203039	205111	1
YDL142C	0.42	4.69e-49	295.28	393.97	CRD1	Cardiolipin synthase; produces cardiolipin, which is a phospholipid of the mitochondrial inner membrane that is required for normal mitochondrial membrane potential and function; also required for normal vacuolar ion homeostasis 	IV	201719	202570	-1
YDL143W	-0.46	1.79e-43	3615.05	2619.96	CCT4	Subunit of the cytosolic chaperonin Cct ring complex, related to Tcp1p, required for the assembly of actin and tubulins in vivo 	IV	199996	201582	1
YDL144C	0.34	1.72e-08	804.67	1019.62	YDL144C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YDL144C is not an essential gene. 	IV	198662	199732	-1
YDL145C	-0.22	1.33e-16	3965.29	3410.08	COP1	Alpha subunit of COPI vesicle coatomer complex, which surrounds transport vesicles in the early secretory pathway 	IV	194571	198176	-1
YDL146W	-0.39	1.87e-60	575.56	438.98	LDB17	Protein involved in the regulation of endocytosis; transiently recruited to actin cortical patches in a SLA1-dependent manner after late coat component assembly; GFP-fusion protein localizes to the periphery, cytoplasm, bud, and bud neck 	IV	192750	194225	1
YDL147W	0.16	0.00012	2175.78	2425.66	RPN5	Subunit of the COP9 signalosome (CSN) and non-ATPase regulatory subunit of the 26S proteasome lid, similar to mammalian p55 subunit and to another S. cerevisiae regulatory subunit, Rpn7p; Rpn5p is an essential protein 	IV	190924	192261	1
YDL148C	-0.73	2.36e-16	892.47	534.06	NOP14	Nucleolar protein, forms a complex with Noc4p that mediates maturation and nuclear export of 40S ribosomal subunits; also present in the small subunit processome complex, which is required for processing of pre-18S rRNA 	IV	188154	190586	-1
YDL149W	0.21	6.94e-08	358.94	415.59	ATG9	Transmembrane protein involved in forming Cvt and autophagic vesicles; cycles between the phagophore assembly site (PAS) and other cytosolic punctate structures, not found in autophagosomes; may be involved in membrane delivery to the PAS 	IV	184925	187918	1
YDL150W	-0.61	4e-14	428.37	279.85	RPC53	RNA polymerase III subunit C53 	IV	183343	184611	1
YDL151C	-0.74	6.72e-05	6.16	3.63	BUD30	Dubious open reading frame, unlikely to encode a protein; not conserved in closely related Saccharomyces species; 96% of ORF overlaps the verified gene RPC53; diploid mutant displays a weak budding pattern phenotype in a systematic assay 	IV	183318	183899	-1
YDL152W	-1	0.0259	0.24	0.04	YDL152W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF SAS10/YDL153C, a component of the small ribosomal subunit processosome 	IV	182822	183187	1
YDL153C	-0.57	5.16e-16	1388.82	934.24	SAS10	Essential subunit of U3-containing Small Subunit (SSU) processome complex involved in production of 18S rRNA and assembly of small ribosomal subunit; disrupts silencing when overproduced; mutant has increased aneuploidy tolerance 	IV	181186	183018	-1
YDL154W	-1.37	6.59e-179	134.62	52.16	MSH5	Protein of the MutS family, forms a dimer with Msh4p that facilitates crossovers between homologs during meiosis; msh5-Y823H mutation confers tolerance to DNA alkylating agents; homologs present in C. elegans and humans 	IV	178334	181039	1
YDL155W	0.3	1.43e-54	655.27	808.36	CLB3	B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2, then targeted for ubiquitin-mediated degradation 	IV	176773	178056	1
YDL156W	0.03	0.471	141.4	144.75	YDL156W	Putative protein of unknown function; protein sequence contains three WD domains (WD-40 repeat); green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; potential regulatory target of Mbp1p, which binds to the YDL156W  /.../er region 	IV	174918	176486	1
YDL157C	0.52	5.3e-45	431.41	620.31	YDL157C	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	IV	174232	174588	-1
YDL158C	0.46	0.000571	48.82	67.84	YDL158C	Dubious ORF unlikely to encode a protein, based on available experimental and comparative sequence data 	IV	173866	174174	-1
YDL159W	0.12	2.76e-05	277.86	302.1	STE7	Signal transducing MAP kinase kinase involved in pheromone response, where it phosphorylates Fus3p, and in the pseudohyphal/invasive growth pathway, through phosphorylation of Kss1p; phosphorylated by Ste11p, degraded by ubiquitin pathway 	IV	172481	174028	1
YDL159W-A	-0.74	0.0228	1.84	0.99	YDL159W-A	Putative protein of unknown function; identified by sequence comparison with hemiascomycetous yeast species 	IV	172182	172313	1
YDL160C	-0.44	1.12e-17	995.71	734.27	DHH1	Cytoplasmic DExD/H-box helicase, stimulates mRNA decapping; coordinates distinct steps in mRNA function and decay, interacts with both the decapping and deadenylase complexes, may have a role in mRNA export and translation; C-terminus of Dhh1p inter /.../ith Ngr1p and promotes POR1, but not EDC1 mRNA decay 	IV	170410	171930	-1
YDL160C-A	0.04	0.543	196.75	201.36	YDL160C-A	Putative protein of unknown function; mutant in a srs2 mutant background displays MMS hypersensitivity; ortholog of human MHF2, a component of the Fanconi anemia (FA) complex that is involved in maintaining genome stability 	IV	169366	169608	-1
YDL161W	-0.05	0.38	1599.33	1548.07	ENT1	Epsin-like protein involved in endocytosis and actin patch assembly and functionally redundant with Ent2p; binds clathrin via a clathrin-binding domain motif at C-terminus 	IV	167714	169078	1
YDL162C	-0.36	0.188	1.9	1.41	YDL162C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps ENT1/YDL161W, a verified gene involved in endocytosis and actin cortical patch assembly 	IV	167359	167715	-1
YDL164C	0.15	7.29e-05	457.79	507.81	CDC9	DNA ligase found in the nucleus and mitochondria, an essential enzyme that joins Okazaki fragments during DNA replication; also acts in nucleotide excision repair, base excision repair, and recombination 	IV	164987	167254	-1
YDL165W	0.06	0.0344	378.48	394.66	CDC36	Component of the CCR4-NOT complex, which has multiple roles in regulating mRNA levels including regulation of transcription and destabilizing mRNAs by deadenylation; basal transcription factor 	IV	164290	164865	1
YDL166C	-0.12	0.0474	722.11	662.2	FAP7	Essential NTPase required for small ribosome subunit synthesis, mediates processing of the 20S pre-rRNA at site D in the cytoplasm but associates only transiently with 43S preribosomes via Rps14p, may be the endonuclease for site D 	IV	163449	164042	-1
YDL167C	-1.13	8.56e-39	520.3	235.52	NRP1	Putative RNA binding protein of unknown function; localizes to stress granules induced by glucose deprivation; predicted to be involved in ribosome biogenesis 	IV	160995	163154	-1
YDL168W	-0.34	6.98e-25	941.77	745.46	SFA1	Bifunctional enzyme containing both alcohol dehydrogenase and glutathione-dependent formaldehyde dehydrogenase activities, functions in formaldehyde detoxification and formation of long chain and complex alcohols, regulated by Hog1p-Sko1p 	IV	159604	160764	1
YDL169C	1.05	1.5e-46	185.16	384.69	UGX2	Protein of unknown function, transcript accumulates in response to any combination of stress conditions 	IV	158064	158735	-1
YDL170W	-0.06	0.38	381.83	365.43	UGA3	Transcriptional activator necessary for gamma-aminobutyrate (GABA)-dependent induction of GABA genes (such as UGA1, UGA2, UGA4); zinc-finger transcription factor of the Zn(2)-Cys(6) binuclear cluster domain type; localized to the nucleus 	IV	156318	157904	1
YDL171C	-0.5	1.07e-20	3303.01	2324.94	GLT1	NAD(+)-dependent glutamate synthase (GOGAT), synthesizes glutamate from glutamine and alpha-ketoglutarate; with Gln1p, forms the secondary pathway for glutamate biosynthesis from ammonia; expression regulated by nitrogen source 	IV	149203	155640	-1
YDL172C	0.31	0.501	0.08	0.14	YDL172C	Dubious ORF unlikely to encode a protein, based on available experimental and comparative sequence data 	IV	148607	149086	-1
YDL173W	0.34	3.65e-08	671.02	848.98	PAR32	Putative protein of unknown function; hyperphosphorylated upon rapamycin treatment in a Tap42p-dependent manner; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; PAR32 is not an essential gene 	IV	148191	149078	1
YDL174C	0.28	1.88e-09	1744.3	2116.32	DLD1	D-lactate dehydrogenase, oxidizes D-lactate to pyruvate, transcription is heme-dependent, repressed by glucose, and derepressed in ethanol or lactate; located in the mitochondrial inner membrane 	IV	145826	147589	-1
YDL175C	0.05	0.181	345.98	356.79	AIR2	Zinc knuckle protein, involved in nuclear RNA processing and degredation as a component of the TRAMP complex; stimulates the poly(A) polymerase activity of Pap2p in vitro; functionally redundant with Air1p 	IV	144484	145518	-1
YDL176W	0.17	1.42e-07	323.03	365.15	YDL176W	Protein of unknown function, predicted by computational methods to be involved in fructose-1,6-bisphosphatase (Fbp1p) degradation; interacts with components of the GID complex; YDL176W is not an essential gene 	IV	142097	144223	1
YDL177C	0.36	2.56e-10	224.81	289.59	YDL177C	Putative protein of unknown function; similar to the mouse IMPACT gene; YDL177C is not an essential gene 	IV	141209	141721	-1
