#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/deseq.R /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq/deseq_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq/deseq_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//deseq/deseq_package_default.db
# Output created at: 06:58:45
GeneID	log2foldchange	significance	mean.c1	mean.c2	GeneName	Description	Chromosome	Start	End	Strand
YDR253C	-0.466241393684344	1.35597413415352e-16	251.963642238161	182.383368639255	MET32	Zinc-finger DNA-binding protein, involved in transcriptional regulation of the methionine biosynthetic genes, similar to Met31p 	IV	963990	964565	-1
YHR184W	-0.725632928905509	1.35597413415352e-16	45.4715549097236	27.4980899211377	SSP1	Protein involved in the control of meiotic nuclear division and coordination of meiosis with spore formation; transcription is induced midway through meiosis 	VIII	472744	474459	1
YFR024C-A	-0.407262665500409	1.38067536206457e-16	2466.6760408988	1860.00382385726	LSB3	Protein containing a C-terminal SH3 domain; binds Las17p, which is a homolog of human Wiskott-Aldrich Syndrome protein involved in actin patch assembly and actin polymerization 	VI	201960	203433	-1
YGL147C	0.643448427080601	1.38544438742764e-16	10884.2806400066	17001.8824162522	RPL9A	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl9Bp and has similarity to E. coli L6 and rat L9 ribosomal proteins 	VII	227754	228329	-1
YDR186C	0.408771682263914	1.39448255211363e-16	1218.23100483465	1617.26871744572	YDR186C	Putative protein of unknown function; may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm 	IV	832859	835492	-1
YER049W	0.538372930294394	1.40617478998752e-16	858.153286072447	1246.32489698326	TPA1	Poly(rA)-binding protein involved in translation termination efficiency, mRNA poly(A) tail length and mRNA stability; interacts with Sup45p (eRF1), Sup35p (eRF3) and Pab1p; similar to prolyl 4-hydroxylases; binds Fe(III) and 2-oxoglutarate 	V	251728	253662	1
YHL023C	-0.427547012304811	1.44263537837105e-16	766.450358023964	569.874935639623	NPR3	Subunit of SEA (Seh1-associated), Npr2/3, and Iml1p complexes; Npr2/3 complex mediates downregulation of TORC1 activity upon amino acid limitation; SEA complex is a coatomer-related complex that associates dynamically with the vacuole; Iml1p complex /.../p-Npr2p-Npr3p) is required for non-nitrogen-starvation (NNS)-induced autophagy; required for Npr2p phosphorylation and Iml1p-Npr2p interaction; null mutant shows delayed meiotic DNA replication and double-strand break repair 	VIII	59123	62563	-1
YMR264W	-0.404803231570885	1.48460901032602e-16	1283.8487379858	969.741414878407	CUE1	Endoplasmic reticulum membrane protein that recruits the ubiquitin-conjugating enzyme Ubc7p to the ER where it functions in protein degradation; contains a CUE domain that binds ubiquitin to facilitate intramolecular monoubiquitination 	XIII	795805	796416	1
YNL123W	0.410701201078129	1.57535332015832e-16	720.052788440395	957.18904026299	NMA111	Serine protease and general molecular chaperone; involved in response to heat stress and promotion of apoptosis; may contribute to lipid homeostasis; sequence similarity to the mammalian Omi/HtrA2 family of serine proteases 	XIV	394685	397678	1
YDR335W	-0.421553590805743	1.67647154734552e-16	2264.79854955752	1690.94430199578	MSN5	Karyopherin involved in nuclear import and export of proteins, including import of replication protein A and export of Swi6p, Far1p, and Pho4p; required for re-export of mature tRNAs after their retrograde import from the cytoplasm 	IV	1141168	1144842	1
YMR194C-B	-0.551068380726371	1.74378518651097e-16	190.221503591147	129.828936013712	CMC4	Protein that localizes to the mitochondrial intermembrane space via the Mia40p-Erv1p system; contains twin cysteine-x(9)-cysteine motifs 	XIII	652594	652887	-1
YNL315C	0.426106138651174	1.91312371202206e-16	664.839986517606	893.280515411141	ATP11	Molecular chaperone, required for the assembly of alpha and beta subunits into the F1 sector of mitochondrial F1F0 ATP synthase 	XIV	43324	44280	-1
YOL076W	0.638755923293225	2.03186328064815e-16	217.319977490315	338.364151014316	MDM20	Non-catalytic subunit of the NatB N-terminal acetyltransferase, which catalyzes N-acetylation of proteins with specific N-terminal sequences; involved in mitochondrial inheritance and actin assembly 	XV	187024	189414	1
YDR503C	-0.434772674908265	2.10329457057479e-16	297.092150639774	219.791838192006	LPP1	Lipid phosphate phosphatase, catalyzes Mg(2+)-independent dephosphorylation of phosphatidic acid (PA), lysophosphatidic acid, and diacylglycerol pyrophosphate; involved in control of the cellular levels of phosphatidylinositol and PA 	IV	1455042	1455866	-1
YPR146C	-0.475396834664107	2.14449405684664e-16	189.199497580765	136.085317761843	YPR146C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XVI	825347	825676	-1
YFR047C	-0.395662552025229	2.17419835844679e-16	1464.63591265835	1113.32864296924	BNA6	Quinolinate phosphoribosyl transferase, required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p 	VI	244279	245166	-1
YOR051C	0.394850214225386	2.28736724343959e-16	1153.70544992472	1516.89913070236	ETT1	Nuclear protein that inhibits replication of Brome mosaic virus in S. cerevisiae, which is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough 	XV	424846	426084	-1
YGR070W	0.425977452887994	2.40627186645283e-16	617.902283122881	830.140860206084	ROM1	GDP/GTP exchange protein (GEP) for Rho1p; mutations are synthetically lethal with mutations in rom2, which also encodes a GEP 	VII	627806	631273	1
YNL121C	0.395372897329546	2.47683046124865e-16	1335.36468106058	1756.38203779371	TOM70	Component of the TOM (translocase of outer membrane) complex responsible for recognition and initial import steps for all mitochondrially directed proteins; acts as a receptor for incoming precursor proteins 	XIV	398684	400537	-1
YPR106W	0.445559126131783	2.54068594651331e-16	217.85956441341	296.690262471398	ISR1	Predicted protein kinase, overexpression causes sensitivity to staurosporine, which is a potent inhibitor of protein kinase C 	XVI	740061	741392	1
YDR516C	0.83901507870924	2.71130138595052e-16	6281.34638060628	11236.2514232607	EMI2	Non-essential protein of unknown function required for transcriptional induction of the early meiotic-specific transcription factor IME1; required for sporulation; expression is regulated by glucose-repression transcription factors Mig1/2p 	IV	1474974	1476476	-1
YMR163C	-0.442670671596144	2.81183684404455e-16	317.393879650163	233.529310782457	INP2	Peroxisome-specific receptor important for peroxisome inheritance; co-fractionates with peroxisome membranes and co-localizes with peroxisomes in vivo; physically interacts with the myosin V motor Myo2p; INP2 is not an essential gene 	XIII	584271	586388	-1
YMR040W	-0.522116812176994	3.04189120377925e-16	101.657926356697	70.7894315523617	YET2	Protein of unknown function that may interact with ribosomes, based on co-purification experiments; homolog of human BAP31 protein 	XIII	350381	350863	1
YDL136W	0.397227894302454	3.12543169838339e-16	7232.70773940625	9525.29484580525	RPL35B	Protein component of the large (60S) ribosomal subunit, identical to Rpl35Ap and has similarity to rat L35 ribosomal protein 	IV	217600	218367	1
YDR501W	0.530093204927952	3.16806198158397e-16	66.0121565569057	95.3230382324299	PLM2	Forkhead Associated domain containing protein and putative transcription factor found associated with chromatin; target of SBF transcription factor; induced in response to DNA damaging agents and deletion of telomerase; similar to TOS4 	IV	1451353	1452918	1
YGL122C	0.421822396677816	3.21369927660903e-16	2025.91062241269	2713.94771013754	NAB2	Nuclear polyadenylated RNA-binding protein required for nuclear mRNA export and poly(A) tail length control; binds nuclear pore protein Mlp1p; autoregulates mRNA levels; related to human hnRNPs; nuclear localization sequence binds Kap104p 	VII	278946	280523	-1
snR128	1.03788314047969	3.39085670567555e-16	31.8046569852733	65.3017279544724	SNR128	C/D box small nucleolar RNA (snoRNA), referred to as U14; essential gene required for cleavage of 35S primary rRNA transcript to release the precursor to the 18S rRNA; guides 2'-O-methylation of small subunit (SSU) rRNA at position C414 	X	139566	139691	-1
YFR031C-A	0.409017103055535	3.49701021625859e-16	14264.9360215024	18940.7095754501	RPL2A	Protein component of the large (60S) ribosomal subunit, identical to Rpl2Bp and has similarity to E. coli L2 and rat L8 ribosomal proteins 	VI	220507	221418	-1
YDR449C	0.975197288797431	3.5199450576846e-16	127.609545750321	250.868884286744	UTP6	Nucleolar protein, component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA 	IV	1357580	1358902	-1
YOR356W	-0.397693511366453	3.63431273866457e-16	1324.98923689728	1005.76072973054	CIR2	Putative ortholog of human electron transfer flavoprotein dehydrogenase (ETF-dH); found in a large supramolecular complex with other mitochondrial dehydrogenases; may have a role in oxidative stress response 	XV	1007221	1009116	1
YMR316W	0.683375015044285	3.88391166271082e-16	547.266584790911	878.851117829075	DIA1	Protein of unknown function, involved in invasive and pseudohyphal growth; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern 	XIII	904825	905835	1
YPL255W	-0.443005755292431	3.90088531660862e-16	383.771351296946	282.302374265971	BBP1	Protein required for the spindle pole body (SPB) duplication, localized at the central plaque periphery; forms a complex with a nuclear envelope protein Mps2p and SPB components Spc29p and Kar1p; required for mitotic functions of Cdc5p 	XVI	67725	68882	1
YOR308C	0.474464649609326	3.9242013864932e-16	117.619123732259	163.420310369237	SNU66	Component of the U4/U6.U5 snRNP complex involved in pre-mRNA splicing via spliceosome; also required for pre-5S rRNA processing and may act in concert with Rnh70p; has homology to human SART-1 	XV	894624	896387	-1
YPL113C	-0.479331738855171	4.10984069235576e-16	136.893968296647	98.1953860273446	YPL113C	Glyoxylate reductase; acts on glyoxylate and hydroxypyruvate substrates; YPL113C is not an essential gene 	XVI	335953	337143	-1
YDL197C	-0.413308766289122	4.28687207022177e-16	701.525304839483	526.774817160417	ASF2	Anti-silencing protein that causes derepression of silent loci when overexpressed 	IV	104917	106494	-1
YOL035C	-0.705061748714892	4.29265310313488e-16	36.1224843979609	22.1581183157137	YOL035C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XV	258803	259105	-1
YMR254C	-0.711539304906629	4.35235423092854e-16	35.2762849814617	21.5421064960028	YMR254C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	XIII	777615	777923	-1
YNL067W	0.507424534697336	4.36892121348923e-16	3929.95260514517	5586.46803758026	RPL9B	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl9Ap and has similarity to E. coli L6 and rat L9 ribosomal proteins 	XIV	499681	500256	1
YCL057W	-0.404580895389797	4.57405222713958e-16	2111.26157344776	1594.96463563577	PRD1	Zinc metalloendopeptidase, found in the cytoplasm and intermembrane space of mitochondria; with Cym1p, involved in degradation of mitochondrial proteins and of presequence peptides cleaved from imported proteins 	III	24768	26906	1
YDL124W	0.714501224590507	4.68112485870316e-16	2038.22303067937	3344.55240411918	YDL124W	NADPH-dependent alpha-keto amide reductase; reduces aromatic alpha-keto amides, aliphatic alpha-keto esters, and aromatic alpha-keto esters; member of the aldo-keto reductase (AKR) family 	IV	240259	241197	1
YPR192W	-0.479826192645876	4.7039074055015e-16	146.835372367383	105.290360395257	AQY1	Spore-specific water channel that mediates the transport of water across cell membranes, developmentally controlled; may play a role in spore maturation, probably by allowing water outflow, may be involved in freeze tolerance 	XVI	921860	922777	1
YMR116C	0.48470291059194	4.86119993148731e-16	22781.5862186451	31878.2208151425	ASC1	G-protein beta subunit and guanine nucleotide dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core component of the small (40S) ribosomal subunit; represses Gcn4p in the absence of amino acid starvation 	XIII	499456	500688	-1
YLL034C	0.895164273366306	5.08817150734049e-16	299.77023285551	557.519166966614	RIX7	Putative ATPase of the AAA family, required for export of pre-ribosomal large subunits from the nucleus; distributed between the nucleolus, nucleoplasm, and nuclear periphery depending on growth conditions 	XII	70633	73146	-1
YDL142C	-0.41600302564973	5.31208249571546e-16	393.972373053321	295.281595883519	CRD1	Cardiolipin synthase; produces cardiolipin, which is a phospholipid of the mitochondrial inner membrane that is required for normal mitochondrial membrane potential and function; also required for normal vacuolar ion homeostasis 	IV	201719	202570	-1
YBR115C	0.398275421469929	5.35563579620029e-16	1094.27817861801	1442.18371516001	LYS2	Alpha aminoadipate reductase, catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde, which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p 	II	469748	473926	-1
YJL156W-A	-0.555359119930644	5.39477337550413e-16	81.7307647142853	55.6167758628171	YJL156W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	X	126604	126825	1
YFL041W	-0.409531786482758	5.45283690769867e-16	1259.67754545954	948.370499101613	FET5	Multicopper oxidase, integral membrane protein with similarity to Fet3p; may have a role in iron transport 	VI	49139	51007	1
YIR037W	-0.383047432707817	5.76993473948287e-16	1748.9302652185	1341.10791690486	HYR1	Thiol peroxidase that functions as a hydroperoxide receptor to sense intracellular hydroperoxide levels and transduce a redox signal to the Yap1p transcription factor 	IX	423128	423619	1
